id,highway,name,oneway,lit,lanes,maxspeed,railway,boundary,access,natural,barrier,tunnel,bridge,incline,waterway,busway,toll
87086747,,,,,,,,administrative,,,,,,,,,
87086748,tertiary,,yes,,,,,,,,,,,,,,
87086751,pedestrian,,,,,,,,,,,,,,,,
87086752,residential,,,,,,,,,,,,,,,,
87086753,tertiary,,-1,,,,,,,,,,,,,,
87086754,residential,,,,,,,,,,,,,,,,
87086757,residential,,,,,,,,,,,,,,,,
87086758,residential,,,,,,,,,,,,,,,,
87086762,residential,,,,,,,,,,,,,,,,
87086765,tertiary,,yes,,,,,,,,,,,,,,
87086767,residential,,,,,,,,,,,,,,,,
87086770,,,,,,,,administrative,,,,,,,,,
87086774,residential,,,,,,,,,,,,,,,,
87086775,tertiary_link,,yes,,,,,,,,,,,,,,
87086777,residential,,,,,,,,,,,,,,,,
87086781,residential,,,,,,,,,,,,,,,,
87086783,residential,,yes,,,,,,,,,,,,,,
87086787,residential,,,,,,,,,,,,,,,,
87086788,residential,,,,,,,,,,,,,,,,
87088299,residential,,,,,,,,,,,,,,,,
87088300,residential,,,,,,,,,,,,,,,,
87088301,residential,,,,,,,,,,,,,,,,
87088302,residential,,,,,,,,,,,,,,,,
87088303,residential,,yes,,,,,,,,,,,,,,
87088304,residential,,,,,,,,,,,,,,,,
87088305,residential,,,,,,,,,,,,,,,,
87088306,residential,,,,,,,,,,,,,,,,
87088307,residential,,yes,,,,,,,,,,,,,,
87088309,residential,,,,,,,,,,,,,,,,
87088310,residential,,yes,,,,,,,,,,,,,,
87088311,residential,,,,,,,,,,,,,,,,
87088312,pedestrian,,,,,,,,,,,,,,,,
87088313,residential,,,,,,,,,,,,,,,,
87088315,residential,,,,,,,,,,,,,,,,
87088316,residential,,,,,,,,,,,,,,,,
87144524,service,,,,,,,,,,,,,,,,
87146317,service,,,,,,,,,,,,,,,,
87147019,residential,,yes,,,,,,,,,,,,,,
87150904,residential,,no,,,,,,,,,,,,,,
87150911,secondary_link,,yes,yes,2,,,,,,,,,,,,
87150942,tertiary,,yes,,,,,,,,,,,,,,
87150944,primary_link,,yes,yes,2,,,,,,,,,,,,
87150957,primary,,yes,yes,3,70,,,,,,,yes,,,,
87254467,footway,,,,,,,,,,,,yes,,,,
87254468,footway,,,,,,,,,,,,yes,,,,
87254471,steps,,,,,,,,,,,,,down,,,
87254473,steps,,,,,,,,,,,,,down,,,
87255960,primary,,yes,,,50,,,,,,,,,,,
87255961,residential,,,,,,,,,,,,,,,,
87255963,primary_link,,yes,,,50,,,,,,,,,,,
87256374,tertiary,,,,,,,administrative,,,,,,,,,
87256375,motorway,,yes,yes,4,80,,,,,,,,,,,
87261347,primary,,yes,yes,,,,,,,,,,,,,
87261348,primary,,yes,yes,,,,,,,,,,,,,
87322641,track,,,,,,,,,,,,,,,,
87322642,tertiary,,yes,,,,,,,,,,,,,,
87322643,tertiary,,yes,,,,,,,,,,,,,,
87322644,residential,,-1,,,,,,,,,,,,,,
87322645,residential,,,,,,,,,,,,,,,,
87322646,residential,,,,,,,,,,,,,,,,
87322648,residential,,,,,,,,,,,,,,,,
87322649,residential,,,,,,,,,,,,,,,,
87322651,residential,,,,,,,,,,,,,,,,
87322652,residential,,,,,,,,,,,,,,,,
87322653,residential,,yes,,,,,,,,,,,,,,
87322655,residential,,,,,,,,,,,,,,,,
87322658,tertiary,,yes,,,,,,,,,,,,,,
87322659,residential,,,,,,,,,,,,,,,,
87322660,residential,,,,,,,,,,,,,,,,
87322662,pedestrian,,,,,,,administrative,,,,,,,,,
87322664,tertiary_link,,yes,,,,,,,,,,,,,,
87322665,residential,,,,,,,administrative,,,,,,,,,
87322669,residential,,,,,,,,,,,,,,,,
87322670,residential,,,,,,,,,,,,,,,,
87322671,living_street,,,,,,,,,,,,,,,,
87322672,residential,,,,,,,,,,,,,,,,
87322673,residential,,,,,,,,,,,,,,,,
87322674,residential,,,,,,,,,,,,,,,,
87322839,residential,,yes,,,,,,,,,,,,,,
87322840,steps,,,,,,,,,,,,,,,,
87322841,residential,,yes,,,,,,,,,,,,,,
87322842,residential,,,,,,,,,,,,,,,,
87322843,residential,,,,,,,,,,,,,,,,
87322844,residential,,,,,,,,,,,,,,,,
87322845,residential,,,,,,,,,,,,,,,,
87886469,trunk,,yes,,3,,,,,,,,,,,,
87886471,trunk,,yes,,2,,,,,,,,,,,,
87886472,trunk,,yes,,4,,,,,,,,,,,,
87886473,secondary,,yes,,2,,,,,,,,,,,,
87886474,motorway,,yes,yes,2,80,,,,,,,,,,,yes
87886476,secondary,,yes,yes,4,,,,,,,,,,,,
88213220,tertiary,,yes,,,,,,,,,,yes,,,,
88213221,,,,,,,rail,,,,,,yes,,,,
88213224,,,,,,,subway,,,,,,,,,,
88213225,,,,,,,rail,,,,,,,,,,
88213227,,,,,,,rail,,,,,,,,,,
88314981,residential,,yes,,,,,,,,,,,,,,
88815239,residential,,yes,,,,,,,,,,,,,,
89042132,secondary,,,,,,,,,,,,,,,,
89045563,residential,,yes,,,,,,,,,,,,,,
89045564,residential,,yes,,,,,,,,,,,,,,
89903935,residential,,yes,,,,,,,,,,,,,,
89904024,residential,,,,,,,,,,,,,,,,
89904532,service,,,,,,,,,,,,,,,,
89904534,service,,,,,,,,,,,,,,,,
89904535,service,,,,,,,,,,,,,,,,
89904536,service,,,,,,,,,,,,,,,,
89904537,service,,,,,,,,,,,,,,,,
89904539,service,,,,,,,,,,,,,,,,
89904541,service,,,,,,,,,,,,,,,,
89904542,service,,,,,,,,,,,,,,,,
89904543,unclassified,,,,,,,,,,,,,,,,
89904545,service,,,,,,,,,,,,,,,,
89904546,service,,,,,,,,,,,,,,,,
89904548,service,,,,,,,,,,,,,,,,
89904549,service,,,,,,,,,,,,,,,,
89904551,service,,,,,,,,,,,,,,,,
89940443,residential,,yes,,,,,,,,,,,,,,
89940445,service,,,,,,,,,,,,,,,,
89943207,unclassified,,yes,,,,,,,,,,,,,,
89943214,service,,,,,,,,,,,,,,,,
89943219,unclassified,,,,,,,,,,,,,,,,
89943226,service,,,,,,,,,,,,,,,,
89943233,service,,,,,,,,,,,,,,,,
89943241,unclassified,,yes,,,,,,,,,,,,,,
89943242,,,,,,,,,,,,,,,,,
89943246,unclassified,,,,,,,,,,,,,,,,
89943248,service,,,,,,,,,,,,,,,,
89943249,service,,,,,,,,,,,,,,,,
89943250,service,,,,,,,,,,,,,,,,
90084007,tertiary,,yes,,,,,,,,,,,,,,
90085977,,,,,,,,,,,,,,,,,
90085980,secondary,,yes,,,,,,,,,,,,,,
90085981,,,,,,,,,,,,,,,,,
90085982,,,,,,,,,,,,,,,,,
90085983,,,,,,,,,,,,,,,,,
90085984,service,,,,,,,,,,,,,,,,
90085985,residential,,,,,,,,,,,,,,,,
90533474,residential,,yes,,,,,,,,,,,,,,
90534637,residential,,yes,,,,,,,,,,,,,,
90534638,residential,,,,,,,,,,,,,,,,
90534639,residential,,yes,,,,,,,,,,,,,,
90534640,residential,,no,,,,,,,,,,,,,,
90534642,secondary_link,,yes,,1,,,,,,,,,,,,
90534644,residential,,yes,,,,,,,,,,,,,,
90534645,residential,,yes,,,,,,,,,,,,,,
90534646,residential,,yes,,,,,,,,,,,,,,
90534650,residential,,yes,,,,,,,,,,,,,,
90534651,residential,,yes,,,,,,,,,,,,,,
90534652,tertiary_link,,yes,,,,,,,,,,,,,,
90537929,service,,,,,,,,,,,,,,,,
90537932,residential,,,,,,,,,,,,,,,,
90537934,residential,,,,,,,,,,,,,,,,
90537936,residential,,,,,,,,,,,,,,,,
90537937,residential,,yes,,,,,,,,,,,,,,
90537938,residential,,yes,,,,,,,,,,,,,,
90537939,residential,,,,,,,,,,,,,,,,
90537940,residential,,-1,,,,,,,,,,,,,,
90537941,residential,,,,,,,,,,,,,,,,
90537942,residential,,yes,,,,,,,,,,,,,,
90537943,residential,,,,,,,,,,,,,,,,
90537944,residential,,,,,,,,,,,,,,,,
90537945,residential,,,,,,,,,,,,,,,,
90537946,residential,,,,,,,,,,,,,,,,
90537947,service,,,,,,,,,,,,,,,,
90605228,residential,,,,,,,,,,,,,,,,
90605229,residential,,,,,,,,,,,,,,,,
90605243,residential,,,,,,,,,,,,,,,,
90605247,residential,,,,,,,,,,,,,,,,
90605249,residential,,,,,,,,,,,,,,,,
90605252,tertiary,,yes,yes,1,45,,,,,,,,,,,
90605253,residential,,yes,,,,,,,,,,,,,,
90605260,residential,,,,,,,,,,,,,,,,
90605265,residential,,,,,,,,,,,,,,,,
90605266,residential,,,,,,,,,,,,,,,,
90605267,service,,,,,,,,,,,,,,,,
90605270,residential,,,,,,,,,,,,,,,,
90605272,residential,,yes,,,,,,,,,,,,,,
90606481,residential,,yes,,,45,,,,,,,,,,,
90606482,residential,,yes,,,,,,,,,,,,,,
90606485,residential,,yes,,,,,,,,,,,,,,
90606487,residential,,,,,,,,,,,,,,,,
90606488,residential,,,,,,,,,,,,,,,,
90606489,residential,,yes,,,,,,,,,,,,,,
90607181,service,,,,,,,,,,,,,,,,
90607386,service,,,,,,,,,,,,,,,,
90607825,pedestrian,,,,,,,,,,,,,,,,
90607826,residential,,yes,,,,,,,,,,,,,,
90608210,pedestrian,,,,,,,,,,,,,,,,
90608211,service,,,,,,,,,,,,,,,,
90608213,pedestrian,,,,,,,,,,,,,,,,
90608214,pedestrian,,,,,,,,,,,,,,,,
90608215,residential,,,,,,,,,,,,,,,,
90684415,residential,,yes,,,,,,,,,,,,,,
90684416,residential,,,,,,,,,,,,,,,,
90684419,pedestrian,,,,,,,,,,,,,,,,
90684422,residential,,,,,,,,,,,,,,,,
90684423,residential,,,,,,,,,,,,,,,,
90684424,residential,,yes,,,,,,,,,,,,,,
90684425,steps,,,,,,,,,,,,,,,,
90684426,service,,,,,,,,,,,,,,,,
90684428,residential,,,,,,,,,,,,,,,,
90684431,pedestrian,,,,,,,,,,,,,,,,
90684432,residential,,,,,,,,,,,,,,,,
90684433,residential,,-1,,,,,,,,,,,,,,
90684436,residential,,,,,,,,,,,,,,,,
90684437,residential,,,,,,,,,,,,,,,,
90684438,service,,,,,,,,,,,,,,,,
90684440,residential,,yes,,,,,,,,,,,,,,
90685331,residential,,,,,,,,,,,,,,,,
90685334,residential,,,,,,,,,,,,,,,,
90685335,residential,,,,,,,,,,,,,,,,
90685337,residential,,,,,,,,,,,,,,,,
90685338,residential,,,,,,,,,,,,,,,,
90685341,residential,,,,,,,,,,,,,,,,
90685344,residential,,,,,,,,,,,,,,,,
90685347,residential,,,,,,,,,,,,,,,,
90685348,residential,,,,,,,,,,,,,,,,
90685354,residential,,,,,,,,,,,,,,,,
90685356,residential,,,,,,,,,,,,,,,,
90685357,pedestrian,,,,,,,,,,,,,,,,
90688096,residential,,yes,,,,,,,,,,,,,,
90688097,residential,,,,,,,,,,,,,,,,
90688098,residential,,,,,,,,,,,,,,,,
90688099,residential,,,,,,,,,,,,,,,,
90688102,residential,,yes,,,,,,,,,,,,,,
90688104,residential,,,,,,,,,,,,,,,,
90688106,residential,,,,,,,,,,,,,,,,
90688107,residential,,,,,,,,,,,,,,,,
90688110,residential,,yes,,,,,,,,,,,,,,
90688111,residential,,yes,,,,,,,,,,,,,,
90688113,residential,,,,,,,,,,,,,,,,
90688116,residential,,,,,,,,,,,,,,,,
90688117,residential,,yes,,,,,,,,,,,,,,
90688118,residential,,,,,,,,,,,,,,,,
90688119,residential,,yes,,,,,,,,,,,,,,
90697546,residential,,,,,,,,,,,,,,,,
90697549,residential,,yes,,,,,,,,,,,,,,
90697552,residential,,,,,,,,,,,,,,,,
90697555,residential,,yes,,,,,,,,,,,,,,
90697561,residential,,,,,,,,,,,,,,,,
90697563,residential,,,,,,,,,,,,,,,,
90775038,residential,,,,,,,,,,,,,,,,
90862376,residential,,,,,,,,,,,,,,,,
90862377,residential,,,,,,,administrative,,,,,,,,,
90862378,residential,,,,,,,,,,,,,,,,
90862379,residential,,,,,,,,,,,,,,,,
90862380,residential,,,,,,,,,,,,,,,,
90862381,residential,,,,,,,,,,,,,,,,
90862382,pedestrian,,,,,,,,,,,,,,,,
90862383,residential,,,,,,,,,,,,,,,,
90862384,residential,,yes,,,,,,,,,,,,,,
90862385,residential,,,,,,,,,,,,,,,,
90862386,tertiary,,no,,,,,,,,,,,,,,
90862389,footway,,,,,,,,,,,,,,,,
90862390,residential,,,,,,,,,,,,,,,,
90862391,service,,,,,,,,,,,,,,,,
90862392,residential,,,,,,,,,,,,,,,,
90862393,residential,,,,,,,,,,,,,,,,
90862394,residential,,,,,,,administrative,,,,,,,,,
90862395,footway,,,,,,,,,,,,,,,,
90862396,tertiary,,yes,,,,,,,,,,,,,,
90862397,pedestrian,,,,,,,,,,,,,,,,
90862398,tertiary,,yes,,,,,,,,,,,,,,
90862399,residential,,yes,,,,,,,,,,,,,,
90862400,residential,,,,,,,,,,,,,,,,
90862401,pedestrian,,,,,,,,,,,,,,,,
90862402,residential,,,,,,,administrative,,,,,,,,,
90862404,residential,,,,,,,,,,,,,,,,
90862405,residential,,,,,,,,,,,,,,,,
90862406,pedestrian,,,,,,,,,,,,,,,,
90862407,residential,,yes,,,,,,,,,,,,,,
90865377,pedestrian,,,,,,,,,,,,,,,,
90865379,residential,,,,,,,,,,,,,,,,
90869338,living_street,,,,,,,,,,,,,,,,
90869340,residential,,,,,,,,,,,,,,,,
90869341,residential,,,,,,,,,,,,,,,,
90869343,residential,,,,,,,,,,,,,,,,
90870234,residential,,,,,,,,,,,,,,,,
90870236,pedestrian,,,,,,,,,,,,,,,,
91246240,residential,,,,,,,,,,,,,,,,
91246244,pedestrian,,,,,,,,,,,,,,,,
91249371,residential,,,,,,,,,,,,,,,,
91249372,service,,,,,,,,,,,,,,,,
91249378,residential,,,,,,,,,,,,,,,,
91249379,residential,,,,,,,,,,,,,,,,
91301318,pedestrian,,,,,,,,,,,,,,,,
91303902,footway,,,,,,,,,,,,yes,,,,
91303903,footway,,,,,,,,,,,,,,,,
91303916,footway,,,,,,,,,,,,,,,,
91303917,footway,,,,,,,,,,,,,,,,
91502406,residential,,,,,,,,,,,,,,,,
91502407,residential,,yes,,,,,,,,,,,,,,
91502410,residential,,yes,,,,,,,,,,,,,,
91502412,residential,,yes,,,,,,,,,,,,,,
91502420,unclassified,,,yes,,,,,,,,,,,,,
91502423,residential,,,,,,,,,,,,,,,,
91502425,residential,,yes,,,,,,,,,,,,,,
91502426,residential,,yes,,,,,,,,,,,,,,
91502428,tertiary,,yes,,,,,,,,,,,,,,
91502431,residential,,yes,,,,,,,,,,,,,,
91502433,pedestrian,,,,,,,,,,,,,,,,
91502437,residential,,,,,,,,,,,,,,,,
91502443,residential,,yes,,,,,,,,,,,,,,
91528492,residential,,,,,,,,,,,,,,,,
91528493,residential,,,,,,,,,,,,,,,,
91528494,residential,,,,,,,,,,,,,,,,
91528495,residential,,,,,,,,,,,,,,,,
91528496,residential,,,,,,,,,,,,,,,,
91528498,residential,,,,,,,,,,,,,,,,
91528499,service,,,,,,,,,,,,,,,,
91528500,residential,,,,,,,,,,,,,,,,
91528502,tertiary_link,,yes,yes,,,,,,,,,,,,,
91528596,residential,,,,,,,,,,,,,,,,
91580445,pedestrian,,,,,,,,,,,,,,,,
91580446,pedestrian,,,,,,,,,,,,,,,,
91580451,steps,,,,,,,,,,,,,,,,
91580452,residential,,,,,,,,,,,,,,,,
91580459,pedestrian,,,,,,,,,,,,,,,,
91581521,pedestrian,,,,,,,,,,,,,,,,
91581522,residential,,,,,,,,,,,,,,,,
91581523,residential,,,,,,,,,,,,,,,,
91581524,residential,,,,,,,,,,,,,,,,
91581525,residential,,,,,,,,,,,,,,,,
91581527,residential,,,,,,,,,,,,,,,,
91581528,residential,,,,,,,,,,,,,,,,
91582017,steps,,,,,,,,,,,,,,,,
91582019,residential,,,,,,,,,,,,,,,,
91777707,pedestrian,,,,,,,,,,,,,,,,
92504865,residential,,yes,,,,,,,,,,,,,,
92505074,residential,,yes,,,,,,,,,,,,,,
92507653,residential,,,,,,,,,,,,,,,,
92507655,residential,,,,,,,,,,,,,,,,
92508245,residential,,,,,,,,,,,,,,,,
92508497,residential,,yes,,,,,,,,,,,,,,
92985834,secondary,,yes,,,,,,,,,,,,,,
92985835,secondary,,yes,,,,,,,,,,,,,,
92985836,secondary,,yes,,,,,,,,,,,,,,
93582995,,,,,,,,,,,,,,,,,
93583011,,,,,,,,,,,,,,,,,
93638076,,,,,,,,,,,,,,,,,
93638078,,,,,,,,,,,,,,,,,
93638080,,,,,,,,,,,,,,,,,
93645371,,,,,,,,,,,,,,,,,
93645378,residential,,,,,,,,,,,,,,,,
94551966,,,,,,,,administrative,,,,,,,,,
94551970,,,,,,,,administrative,,,,,,,,,
94551973,residential,,,,,,,administrative,,,,,,,,,
94551975,,,,,,,,administrative,,,,,,,river,,
94551979,tertiary,,yes,,,,,,,,,,,,,,
94570671,residential,,,,,,,administrative,,,,,,,,,
94570672,tertiary,,,,,,,,,,,,,,,,
94570674,,,,,,,,administrative,,,,,,,,,
94570678,tertiary,,no,,,,,,,,,,,,,,
94570681,residential,,,,,,,administrative,,,,,,,,,
94570682,residential,,,,,,,administrative,,,,,,,,,
94570687,residential,,,,,,,administrative,,,,,,,,,
94570688,residential,,,,,,,,,,,,,,,,
94570692,residential,,,,,,,,,,,,,,,,
94570693,residential,,,,,,,,,,,,,,,,
94570694,residential,,,,,,,administrative,,,,,,,,,
94570698,residential,,,,,,,administrative,,,,,,,,,
94570701,residential,,,,,,,,,,,,,,,,
94570706,residential,,,,,,,,,,,,,,,,
94572771,residential,,yes,,,,,,,,,,,,,,
94572772,residential,,yes,,,,,,,,,,,,,,
94572773,tertiary,,yes,,,,,,,,,,,,,,
94572774,tertiary,,,,,,,administrative,,,,,,,,,
94572776,residential,,no,,,,,,,,,,,,,,
94572777,residential,,,,,,,administrative,,,,,,,,,
94572778,tertiary,,,,,,,,,,,,,,,,
94572783,primary,,yes,yes,,,,,,,,,,,,,
94572784,tertiary,,yes,,,,,,,,,,,,,,
94572785,residential,,yes,,,,,,,,,,,,,,
94572786,tertiary,,no,,,,,administrative,,,,,,,,,
94572787,tertiary,,no,,,,,,,,,,,,,,
94572788,residential,,no,,,,,,,,,,,,,,
94572789,residential,,yes,,,,,,,,,,,,,,
94572790,residential,,yes,,,,,administrative,,,,,,,,,
94572791,primary,,yes,yes,,,,administrative,,,,,,,,,
94572792,residential,,yes,,,,,,,,,,,,,,
94573606,residential,,yes,,,,,,,,,,,,,,
94573607,tertiary,,,,,,,,,,,,,,,,
94573608,residential,,yes,,,,,administrative,,,,,,,,,
94573609,,,,,,,,administrative,,,,,,,,,
94573610,,,,,,,,administrative,,,,,,,,,
94573611,residential,,,,,,,administrative,,,,,,,,,
94573612,tertiary,,,,,,,,,,,,,,,,
94576290,,,,,,,,administrative,,,,,,,,,
94576291,service,,yes,,,,,,,,,,,,,,
94576292,service,,,,,,,,,,,,,,,,
94576293,residential,,yes,,,,,,,,,,,,,,
94576294,tertiary,,yes,,,,,administrative,,,,,,,,,
94576295,tertiary,,,,,,,administrative,,,,,,,,,
94576297,residential,,,,,,,,,,,,,,,,
94576300,residential,,,,,,,,,,,,,,,,
94577103,tertiary,,yes,,,,,,,,,,,,,,
94577104,residential,,yes,,,,,,,,,,,,,,
94577105,residential,,,,,,,,,,,,,,,,
94577108,residential,,yes,,,,,,,,,,,,,,
94577112,tertiary,,yes,,,,,,,,,,,,,,
94580528,residential,,,,,,,administrative,,,,,,,,,
94580529,residential,,,,,,,administrative,,,,,,,,,
94580530,,,,,,,,administrative,,,,,,,,,
94580532,residential,,,,,,,,,,,,,,,,
94580534,tertiary,,yes,,,,,,,,,,,,,,
94580535,,,,,,,,administrative,,,,,,,,,
94580539,residential,,,,,,,administrative,,,,,,,,,
94583389,pedestrian,,,,,,,,,,,,,,,,
94583391,service,,,,,,,,,,,,,,,,
94583393,residential,,,,,,,administrative,,,,,,,,,
94583398,tertiary,,no,,,,,,,,,,,,,,
94583399,residential,,,,,,,,,,,,,,,,
94583400,tertiary,,no,,,,,,,,,,,,,,
94583403,residential,,yes,,,,,,,,,,,,,,
94584530,,,,,,,,administrative,,,,,,,,,
94593023,tertiary,,yes,,,,,,,,,,,,,,
94593025,tertiary,,yes,,,,,,,,,,,,,,
94593031,,,,,,,,administrative,,,,,,,,,
94593033,,,,,,,,administrative,,,,,,,,,
94593037,tertiary,,no,,,,,administrative,,,,,,,,,
94593040,tertiary,,yes,,,,,administrative,,,,,,,,,
94598124,tertiary,,no,,,,,administrative,,,,,,,,,
94702807,residential,,,,,,,,,,,,,,,,
94702808,pedestrian,,,,,,,,,,,,,,,,
94702809,residential,,,,,,,,,,,,,,,,
94708565,pedestrian,,,,,,,,,,,,,,,,
94708567,residential,,,,,,,,,,,,,,,,
94708568,residential,,,,,,,,,,,,,,,,
94710211,residential,,,,,,,,,,,,,,,,
94710212,residential,,,,,,,,,,,,,,,,
94710214,residential,,,,,,,,,,,,,,,,
94710215,residential,,,,,,,,,,,,,,,,
94710218,pedestrian,,,,,,,,,,,,,,,,
94710758,pedestrian,,,,,,,,,,,,,,,,
94710759,steps,,,,,,,,,,,,,,,,
94712496,footway,,,,,,,,,,,,,,,,
94717220,pedestrian,,,,,,,,,,,,,,,,
94717221,residential,,,,,,,,,,,,,,,,
94717222,pedestrian,,,,,,,,,,,,,,,,
94718667,pedestrian,,,,,,,,,,,,,,,,
94718668,footway,,,,,,,,,,,,,,,,
94722109,residential,,,,,,,,,,,,,,,,
94722110,footway,,,,,,,,,,,,,,,,
94727915,pedestrian,,,,,,,,,,,,,,,,
94727916,residential,,,,,,,,,,,,,,,,
94727917,residential,,,,,,,,,,,,,,,,
94727918,footway,,,,,,,,,,,,,,,,
94727919,footway,,,,,,,,,,,,,,,,
94727920,footway,,,,,,,,,,,,,,,,
94727921,residential,,,,,,,,,,,,,,,,
94727922,pedestrian,,,,,,,,,,,,,,,,
94727923,residential,,,,,,,,,,,,,,,,
94729024,service,,,,,,,,,,,,,,,,
94747555,service,,,,,,,,,,,,,,,,
94749126,residential,,,,,,,,,,,,,,,,
94749128,residential,,yes,,,,,,,,,,,,,,
94749132,residential,,yes,,2,,,,,,,,,,,,
94749134,pedestrian,,,,,,,,,,,,,,,,
94750614,residential,,yes,,,,,,,,,,,,,,
94750617,residential,,yes,,,,,,,,,,,,,,
94752986,residential,,,,,,,,,,,,,,,,
94752988,residential,,,,,,,,,,,,,,,,
94752989,residential,,yes,,,,,administrative,,,,,,,,,
94752991,secondary,,no,,,,,,,,,,,,,,
94752993,tertiary,,no,,,,,administrative,,,,,,,,,
94752995,residential,,yes,,,,,,,,,,,,,,
94752996,secondary,,no,,,,,administrative,,,,,,,,,
94752997,residential,,yes,,,,,,,,,,,,,,
94752998,residential,,yes,,,,,administrative,,,,,,,,,
94753000,tertiary,,no,,,,,administrative,,,,,,,,,
94753001,residential,,yes,,,,,,,,,,,,,,
94753002,tertiary,,,,,,,,,,,,,,,,
94754233,,,,,,,,administrative,,,,,,,,,
94754241,residential,,no,,,,,administrative,,,,,,,,,
94963948,residential,,,,,,,,,,,,,,,,
94963953,residential,,,,,,,,,,,,,,,,
94963955,residential,,,,,,,administrative,,,,,,,,,
94963957,residential,,,,,,,administrative,,,,,,,,,
94963959,residential,,,,,,,,,,,,,,,,
94963960,residential,,,,,,,administrative,,,,,,,,,
94963962,,,,,,,,administrative,,,,,,,,,
94963964,residential,,,,,,,,,,,,,,,,
94965545,residential,,,,,,,administrative,,,,,,,,,
94965547,pedestrian,,,,,,,administrative,,,,,,,,,
94965842,residential,,,,,,,administrative,,,,,,,,,
94967602,residential,,,,,,,,,,,,,,,,
94967603,residential,,,,,,,,,,,,,,,,
94967604,residential,,,,,,,,,,,,,,,,
94967605,pedestrian,,,,,,,,,,,,,,,,
94972857,tertiary,,yes,,,,,,,,,,,,,,
94972859,tertiary,,no,,,,,,,,,,,,,,
94972861,residential,,,,,,,,,,,,,,,,
94972863,tertiary,,yes,,,,,,,,,,,,,,
94980889,pedestrian,,,,,,,,,,,,,,,,
94980891,footway,,,,,,,,,,,,,,,,
94980892,footway,,,,,,,,,,,,,,,,
94993288,residential,,yes,,,,,,,,,,,,,,
94993291,pedestrian,,,,,,,,,,,,,,,,
94993294,tertiary,,yes,,,,,,,,,,,,,,
94993296,residential,,yes,,,,,,,,,,,,,,
94993297,pedestrian,,,,,,,,,,,,,,,,
94993298,pedestrian,,,,,,,,,,,,,,,,
94993300,pedestrian,,,,,,,,,,,,,,,,
94993302,residential,,,,,,,,,,,,,,,,
94993304,pedestrian,,,,,,,,,,,,,,,,
94993308,living_street,,yes,,,,,,,,,,,,,,
94993310,residential,,,,,,,,,,,,,,,,
94993312,pedestrian,,,,,,,,,,,,,,,,
94993313,residential,,yes,,,,,,,,,,,,,,
94993316,residential,,,,,,,,,,,,,,,,
94998762,residential,,,,,,,,,,,,,,,,
94998763,residential,,yes,,,,,,,,,,,,,,
94998764,residential,,,,,,,,,,,,,,,,
94998766,residential,,,,,,,,,,,,,,,,
95003950,residential,,,,,,,,,,,,,,,,
95003953,residential,,,,,,,,,,,,,,,,
95003959,pedestrian,,,,,,,,,,,,,,,,
95003961,pedestrian,,,,,,,,,,,,,,,,
95003962,residential,,yes,,,,,,,,,,,,,,
95003967,pedestrian,,,,,,,,,,,,,,,,
95119640,residential,,yes,,,,,,,,,,,,,,
95119641,residential,,yes,,,,,,,,,,,,,,
95119642,residential,,yes,,,,,,,,,,,,,,
95119644,residential,,yes,,,,,,,,,,,,,,
95119645,residential,,yes,,,,,,,,,,,,,,
95119646,residential,,,,,,,,,,,,,,,,
95119647,residential,,,,,,,,,,,,,,,,
95122294,residential,,,,,,,,,,,,,,,,
95122295,residential,,yes,,,,,,,,,,,,,,
95122296,residential,,yes,,,,,,,,,,,,,,
95123952,residential,,,,,,,,,,,,,,,,
95147467,residential,,yes,,,,,,,,,,,,,,
95147469,residential,,yes,,,,,,,,,,,,,,
95147470,residential,,,,,,,,,,,,,,,,
95151821,residential,,yes,,,,,,,,,,,,,,
95151822,residential,,yes,,,,,,,,,,,,,,
95236965,residential,,yes,,,,,,,,,,,,,,
95236966,residential,,yes,,,,,,,,,,,,,,
95245760,residential,,,,,,,administrative,,,,,,,,,
95245764,footway,,,,,,,,,,,,,,,,
95245765,residential,,,,,,,,,,,,,,,,
95250986,residential,,yes,,,,,,,,,,,,,,
95250993,residential,,yes,,,,,,,,,,,,,,
95250996,residential,,,,,,,,,,,,,,,,
95250998,residential,,,,,,,,,,,,,,,,
95251001,residential,,yes,,,,,,,,,,,,,,
95262202,,,,,,,,administrative,,,,,,,,,
95262204,residential,,yes,,,,,,,,,,,,,,
95262206,residential,,yes,,,,,,,,,,,,,,
95273622,pedestrian,,,,,,,,,,,,,,,,
95273626,pedestrian,,,,,,,,,,,,,,,,
95273629,residential,,yes,,,,,,,,,,,,,,
95273631,pedestrian,,,,,,,,,,,,,,,,
95273634,residential,,,,,,,,,,,,,,,,
95273635,tertiary,,,,,,,,,,,,,,,,
95273647,pedestrian,,,,,,,,,,,,,,,,
95273649,pedestrian,,yes,,,,,,,,,,,,,,
95273650,tertiary,,no,,,,,,,,,,,,,,
95282171,service,,,,,,,,,,,,,,,,
95282172,pedestrian,,,,,,,,,,,,,,,,
95282173,residential,,,,,,,,,,,,,,,,
95282174,residential,,,,,,,,,,,,,,,,
95282176,residential,,,,,,,,,,,,,,,,
95282177,residential,,,,,,,,,,,,,,,,
95282179,residential,,,,,,,,,,,,,,,,
95282180,residential,,,,,,,,,,,,,,,,
95282181,pedestrian,,,,,,,,,,,,,,,,
95282183,residential,,,,,,,,,,,,,,,,
95282184,service,,,,,,,,,,,,,,,,
95282185,residential,,yes,,,,,,,,,,,,,,
